Date,Open,High,Low,Close,Adj Close,Volume
2020-06-26,124.650002,126.949997,124.360001,124.639999,124.106873,1542000
2020-06-29,125.050003,125.809998,122.769997,125.769997,125.232033,608600
2020-06-30,125.519997,126.650002,124.699997,126.190002,125.650246,769200
2020-07-01,126.389999,128.619995,125.480003,127.269997,126.725616,539600
2020-07-02,127.820000,129.850006,127.629997,128.220001,127.671562,573800
2020-07-06,130.000000,130.320007,128.009995,128.690002,128.139557,462800
2020-07-07,128.199997,129.649994,126.980003,127.110001,126.566307,377400
2020-07-08,127.940002,129.009995,127.459999,128.589996,128.039978,393200
2020-07-09,127.470001,129.050003,126.169998,127.570000,127.024338,694600
2020-07-10,127.720001,127.940002,124.830002,126.059998,125.520798,655600
2020-07-13,126.930000,127.470001,124.639999,125.120003,124.584824,480400
2020-07-14,124.809998,126.809998,123.870003,126.779999,126.237717,366900
2020-07-15,127.589996,129.470001,127.309998,128.750000,128.199295,504300
2020-07-16,128.259995,128.389999,127.120003,127.459999,126.914810,438000
2020-07-17,128.279999,129.429993,128.000000,129.100006,128.547806,434500
2020-07-20,128.720001,129.839996,128.330002,129.320007,128.766861,443700
2020-07-21,129.970001,131.389999,129.139999,129.949997,129.394150,484300
2020-07-22,129.720001,131.699997,129.550003,131.289993,130.728424,446200
2020-07-23,131.929993,133.339996,129.300003,129.710007,129.155197,382500
2020-07-24,130.589996,131.320007,128.619995,131.279999,130.718475,449100
2020-07-27,131.589996,134.039993,130.639999,133.809998,133.237640,429600
2020-07-28,133.410004,134.070007,131.850006,132.550003,131.983047,409300
2020-07-29,132.949997,134.279999,132.160004,134.009995,133.436783,387300
2020-07-30,132.550003,134.179993,132.309998,133.889999,133.317307,419900
2020-07-31,133.809998,134.410004,132.710007,134.339996,133.765381,640800
2020-08-03,135.279999,137.419998,135.009995,137.039993,136.453827,481900
2020-08-04,136.580002,137.339996,135.759995,137.279999,136.692810,518100
2020-08-05,137.220001,137.839996,134.539993,135.009995,134.432510,507000
2020-08-06,134.949997,136.059998,134.179993,135.360001,134.781021,484000
2020-08-07,134.839996,136.160004,134.300003,135.250000,134.671494,768200
2020-08-10,135.740005,137.050003,135.300003,136.600006,136.015717,721200
2020-08-11,138.830002,144.500000,138.740005,142.110001,141.502151,1131400
2020-08-12,141.699997,142.369995,138.889999,139.119995,138.524933,837400
2020-08-13,138.360001,140.250000,138.130005,138.839996,138.246124,655400
2020-08-14,138.979996,140.029999,138.470001,138.880005,138.285965,280500
2020-08-17,139.720001,140.320007,137.679993,138.139999,137.549133,572700
2020-08-18,138.479996,139.830002,138.479996,139.240005,138.644424,362400
2020-08-19,139.550003,139.940002,136.990005,137.300003,136.712723,780800
2020-08-20,136.800003,138.020004,136.800003,137.300003,136.712723,304200
2020-08-21,137.589996,137.589996,136.460007,136.869995,136.284561,378000
2020-08-24,138.100006,138.820007,136.919998,138.369995,137.778137,383100
2020-08-25,138.970001,139.389999,137.369995,138.270004,137.678574,382400
2020-08-26,138.460007,139.149994,137.529999,139.020004,138.425369,513800
2020-08-27,139.979996,140.399994,138.100006,138.809998,138.216263,333100
2020-08-28,139.229996,139.589996,137.979996,138.470001,137.877716,267900
2020-08-31,138.380005,138.529999,137.320007,137.399994,136.812286,510500
2020-09-01,137.470001,139.479996,137.259995,139.350006,138.753952,373600
2020-09-02,139.729996,143.740005,139.490005,143.130005,142.517792,434400
2020-09-03,142.389999,142.509995,137.279999,138.309998,137.718399,510100
2020-09-04,138.970001,138.970001,133.529999,135.410004,134.830811,402800
2020-09-08,133.669998,135.460007,132.009995,132.339996,131.773926,583200
2020-09-09,133.949997,137.570007,133.369995,136.380005,135.796661,463500
2020-09-10,136.949997,138.169998,133.520004,133.880005,133.307358,447500
2020-09-11,134.919998,135.600006,133.270004,134.429993,133.854996,317100
2020-09-14,135.190002,136.889999,135.190002,136.029999,136.029999,407300
2020-09-15,136.630005,137.330002,135.050003,135.630005,135.630005,504700
2020-09-16,136.509995,137.639999,135.000000,135.059998,135.059998,492200
2020-09-17,133.929993,133.929993,131.919998,133.479996,133.479996,592300
2020-09-18,133.410004,133.979996,131.169998,131.509995,131.509995,906800
2020-09-21,130.130005,131.270004,128.529999,130.910004,130.910004,575500
2020-09-22,131.479996,132.089996,129.970001,132.039993,132.039993,377100
2020-09-23,131.990005,132.229996,128.639999,128.880005,128.880005,315000
2020-09-24,128.610001,128.940002,126.989998,127.849998,127.849998,591100
2020-09-25,127.209999,130.570007,126.769997,130.399994,130.399994,399200
2020-09-28,131.800003,133.289993,131.380005,132.000000,132.000000,528700
2020-09-29,132.100006,133.139999,131.360001,131.720001,131.720001,224200
2020-09-30,131.919998,132.850006,130.850006,132.000000,132.000000,789900
2020-10-01,133.410004,135.399994,132.600006,133.940002,133.940002,737100
2020-10-02,131.699997,133.880005,131.229996,133.410004,133.410004,496700
